words,polarity
putting,-0.353510459
key,0.378398927
standards,-0.13580698
race,0.117250225
damn,-0.398455484
drug,0.143081394
holes,-1.158955684
childhood,0.779237504
shock,-0.307722621
imagination,0.207779081
impressed,0.888328989
absolute,-0.232988387
lived,0.576493274
negative,0.256891277
attractive,-0.255801872
land,0.100576475
davis,0.819287407
paid,-1.245789901
alan,0.642844693
thoroughly,0.706065456
extreme,-0.027581499
rape,-0.469685133
flicks,-0.187442711
provides,0.924257493
ms,-0.057328931
becoming,0.473815486
latter,0.058799995
addition,0.425065597
seemingly,0.084372083
seconds,-1.220458534
folks,-0.454144325
reminded,0.148074455
flying,-0.178213446
fell,-0.611675642
brian,0.494084346
ugly,-0.885323741
detail,0.73791171
offers,0.362430062
thats,-0.457324925
porn,-1.379013857
tragic,0.957311392
faces,0.106589402
collection,0.46489392
afraid,0.108511371
intense,1.370907226
lord,0.137224897
affair,0.182023423
six,0.073046441
spot,0.119532275
ship,-0.262662437
williams,0.382564135
stuck,-0.466914711
lose,0.053086027
seven,0.415854856
industry,-0.045237718
forgotten,0.118548442
hidden,0.494839172
queen,0.179402138
soldier,0.255882412
count,-0.191008548
nasty,-0.190122772
beat,0.051304509
stone,-0.106792384
apartment,0.489147794
cliché,-1.238563203
adds,0.976704618
jackson,0.287838179
held,0.158315109
castle,0.238830609
rented,-1.050632333
shouldn't,-0.602384009
fashion,0.028539289
design,0.292786085
angry,-0.650090834
artistic,-0.068112226
uncle,0.216218198
therefore,-0.044708146
turning,-0.261479445
americans,-0.229232232
ground,-0.229037188
filmmaker,0.070175855
area,0.096102297
pull,-0.090179096
information,0.201527326
games,0.020865646
states,0.328095087
anymore,-0.411675687
bond,0.223695999
location,0.14136843
super,-0.100622379
listen,0.176764794
shocking,0.143109008
describe,-0.171850208
personality,0.194336075
jason,-0.150385296
lets,-0.143899652
step,0.265959968
danny,0.671952459
favourite,1.547261719
scientist,-0.529367295
deliver,-0.30176919
asks,0.440940358
animal,-0.149652382
ready,0.147669988
onto,-0.192674217
fox,0.433022109
creature,-0.352453547
picked,-0.177955701
wooden,-1.450412594
inspired,0.544211946
chinese,0.089653722
stephen,0.188718978
intelligence,-0.67062555
clothes,-0.687541088
news,0.165396159
grace,-0.104622641
led,0.289721567
dirty,0.07541389
redeeming,-2.559184938
compare,0.248686526
thin,-0.768285157
allowed,-0.285457761
criminal,0.388673266
member,0.15907209
carry,-0.201975121
helped,0.32731868
artist,0.454510642
tears,1.123079161
wonderfully,2.015590158
drugs,0.003698338
struggle,0.72090458
moved,0.705494316
teenage,-0.193033488
captain,0.361787929
necessary,0.205483366
desperate,-0.218485605
includes,0.51596292
trust,-0.024601376
deeply,0.962387812
whatsoever,-2.060455263
wars,0.366040607
willing,0.194843876
treat,1.047549502
began,0.006387355
andy,0.907669259
martial,0.21348722
food,0.029034124
direct,-0.303371597
g,0.042980537
ed,-0.22577832
commentary,0.309303355
quick,-0.084647809
nightmare,0.129123714
plane,-0.362119063
theatre,-0.117692167
heaven,0.137041343
disaster,-1.247873698
station,0.135591393
wall,-0.154284661
professional,0.14504142
humans,-0.16251694
accident,0.175973587
douglas,0.508197845
sleep,-0.820256114
phone,-0.418632266
cgi,-0.586251185
dying,-0.049899565
worthy,0.273333402
sky,0.220886221
introduced,0.035910182
superior,0.067951606
energy,0.062712221
johnny,0.660734183
rarely,0.445354554
teacher,0.334724203
sight,0.10183469
warning,-0.596986002
comedic,0.419179887
r,0.125155756
independent,0.378440194
anybody,-0.404927079
double,0.035315279
eddie,0.265070482
actions,0.265465463
unusual,1.00952676
roll,0.040296127
realized,-0.072982057
epic,0.527564621
remarkable,1.501224102
apparent,-0.438731944
powers,-0.083365155
mouth,-0.64455159
allow,-0.074746795
mental,0.015002656
wearing,-0.796084193
returns,0.309647133
continue,0.166794462
unnecessary,-0.857537259
tim,0.327900823
physical,0.512939316
witch,-0.474806317
keaton,0.356316092
provide,0.114457384
technical,0.01255495
pleasure,0.757337248
arts,0.262067266
absurd,-1.00221567
normally,-0.346859822
suicide,-0.047352709
desire,0.566126968
anywhere,-0.636396987
england,0.500308398
engaging,0.632461857
superman,-0.165880308
devil,-0.080398643
ford,0.535137322
taylor,0.503624429
fred,0.53149066
limited,0.09772268
skip,-1.607443202
surprising,0.588141756
bloody,0.012227129
jr,0.392021078
adam,0.048670801
scared,0.03317158
heroes,0.059375084
hitler,0.732591289
memory,0.363006651
process,0.300856876
wedding,0.132386044
brutal,0.865420663
watchable,-0.577054729
suspect,-0.137439776
accept,0.028272385
joan,0.384717765
ring,0.062157572
prince,0.529371559
media,0.265039642
machine,-0.27124561
russian,0.028039062
intriguing,0.411125559
legend,0.13499845
jeff,0.513677362
somebody,-0.892899629
search,0.463576936
suit,-0.389036091
wanting,0.205212855
finished,-0.236176778
reminds,0.633924637
holds,0.945163884
according,-0.231913339
build,-0.250781239
cops,-0.314781041
torture,-1.066283438
academy,0.756606446
vision,0.533406047
pacing,-0.050612311
hated,-1.100399607
nicely,0.832406384
passion,0.717615972
shakespeare,0.473603148
asked,-0.218004859
religious,0.026402055
exist,-0.178073409
cage,-0.524484742
dick,0.254465601
extra,0.075222319
grand,0.554836807
joy,1.387631194
bits,-0.269539319
pilot,0.028155156
faith,0.521001887
growing,0.918191316
clichés,-1.082800327
nick,0.341583295
ladies,0.157824928
price,0.368796294
constant,-0.041521442
tarzan,0.199394936
blame,-1.192988496
smile,0.540611101
originally,0.415824073
explanation,-0.954732417
lies,0.266180044
dangerous,0.363581192
kevin,0.380518085
instance,-0.207433249
sat,-1.118886571
community,0.390294964
jesus,-0.159619695
japan,0.479355491
moon,0.05007855
freddy,-0.095867092
deserve,-0.57321315
river,0.480973273
heroine,-0.239914116
met,0.35460945
toward,0.266650828
unknown,0.423896747
capture,0.459603819
gotten,-0.216787473
higher,0.071176703
accurate,0.497391442
players,0.481889024
winning,0.716060798
dressed,-0.557197993
quiet,1.076697152
whilst,0.154422214
explained,-0.695152491
friendship,1.708251538
fail,-0.601239154
teen,-0.063816783
hadn't,-0.426099072
knowledge,0.193794682
drunk,-0.679841936
player,0.095264133
heads,-0.261010437
kate,0.195432937
lovers,0.668073558
field,0.200191104
starting,0.130252986
humanity,0.693416604
mike,0.219114752
guns,-0.380271733
record,0.004935496
creating,0.397741925
sucks,-2.261763341
officer,0.284894827
memories,0.895440354
vhs,1.001461709
judge,0.307955498
jump,-0.425380937
villains,0.09587077
cars,-0.305247355
pop,-0.12241929
horse,-0.059910138
finest,1.950540683
fights,0.062839349
issue,0.119094839
featuring,0.104759027
radio,0.204531913
responsible,-0.239759141
lacking,-0.750496745
morgan,0.804201455
floor,-0.376613624
saved,-0.785021052
deserved,0.778554266
jimmy,0.472670527
kinda,-0.182891214
understanding,0.539494288
lynch,0.405769721
pulled,0.166790184
jean,0.621114525
keeping,0.637419978
delightful,1.804250851
european,0.203905752
rubbish,-2.3522437
results,0.169399518
low-budget,-0.552376091
treated,-0.125232383
hopes,-0.728532058
gene,0.515109861
monsters,-0.22794443
manage,-0.419517476
loving,0.893273218
washington,0.568517263
gary,0.445783915
terribly,-1.186855779
months,0.2805572
bland,-1.3855055
eat,-0.58401397
santa,-0.17885383
fate,0.524937605
simon,0.54812593
partner,0.402239103
included,0.076237524
mixed,0.297311818
screaming,-0.983109098
broken,0.121468851
sign,-0.593593023
mine,0.130046178
numerous,-0.076114574
singer,0.419091516
hits,0.412072133
cable,-0.393826586
witty,0.849358978
spanish,0.316942078
forces,0.388971787
whenever,-0.001549884
empty,-0.78937795
author,0.107013114
fat,-0.887583323
p,-0.132650648
conflict,0.363851854
youth,0.614770837
streets,0.573645042
ball,0.082666039
private,0.552997403
loose,-0.088040058
loss,0.593840532
concerned,0.078525328
eric,0.478567394
reviewers,-0.171726306
brown,0.274410254
vs,0.235727619
pretentious,-1.650978366
skills,0.015221508
werewolf,-0.413422431
wind,0.13083386
unfunny,-2.557556936
ann,0.637818194
talents,-0.071305594
naturally,0.107823683
ordinary,0.607878862
noticed,0.043111428
psychological,0.480224955
discover,0.517004481
opposite,0.174375478
bob,0.533447532
regular,0.317456215
realism,0.620590036
saving,-0.628095969
perspective,0.796905925
albert,0.638880793
prove,0.111499554
finale,0.388140384
bigger,0.234709321
morning,0.139880084
dated,0.270617282
driving,-0.281377175
sean,0.302845264
anthony,0.562044054
mission,0.143849836
gold,0.15942429
soap,-0.791331752
cuts,-0.266936422
portray,0.09387836
loses,0.092144187
blonde,-0.520775747
locations,0.34955506
length,0.04763446
discovered,0.356710832
bright,-0.260978745
we've,-0.233662497
grant,0.440700474
aware,0.323571063
film-making,0.059758002
continues,0.489595511
kong,0.296061761
humorous,0.333481713
below,-0.818569049
wood,-0.539609559
satire,0.098153474
survive,0.247920312
dealing,0.629578063
international,0.548084825
visit,0.535906484
magnificent,1.850856171
gags,-0.096619706
dan,0.434274622
howard,0.488587784
calls,-0.023547198
behavior,-0.02991547
breaks,0.184596721
owner,0.407727817
candy,-0.154310625
shallow,-1.263766356
debut,1.023387109
nonsense,-1.670217241
murdered,-0.061935863
opens,0.355322278
curious,-0.031740773
jennifer,-0.005265171
visually,0.568733079
trek,0.120549562
golden,0.560458152
connection,-0.106336037
context,0.05475372
captured,0.927493921
essentially,-0.072644562
sing,0.151202571
shop,0.075768877
miles,-0.031153717
deals,1.081719488
bank,0.127601766
advice,-0.972885354
m,-0.096201183
frankly,-0.89932297
occasionally,-0.013017602
cameo,0.019650741
revealed,0.13406276
corny,-0.572737526
received,0.339704875
blind,-0.017878988
harris,0.476683509
they've,-0.377528028
traditional,0.943502317
lesson,0.188215395
genuine,0.509413936
efforts,-0.03291889
learned,0.000208829
segment,0.23258558
window,-0.220095857
current,0.326747483
gangster,0.818585977
visuals,0.378093996
versions,0.580857587
scream,-0.39759098
mrs,0.513003781
luke,0.21195365
develop,-0.102721186
o,-0.119753578
identity,0.533491803
rob,-0.074544416
allows,1.070857
existence,0.373281984
national,0.044656167
program,0.305724021
sucked,-1.847884496
welles,1.03252347
genuinely,0.383521456
comparison,-0.208320896
luck,-0.092475041
decade,0.551783787
references,0.094780922
unexpected,1.190714567
stock,-0.634308709
anna,0.514280742
president,0.086100828
formula,-0.278510406
remembered,0.701075838
village,0.21422253
proved,0.298507679
meanwhile,0.072703408
favor,-0.892802105
ages,1.004266196
lake,-0.303726036
grew,0.5654524
study,0.707890428
brilliantly,2.116199177
sea,0.079980116
vampires,-0.549244265
sheer,0.23650093
robin,-0.03597113
unable,-0.05264315
wise,0.344304019
ice,-0.379195966
reach,0.256750751
sake,-0.961212745
ultimate,0.732153722
drew,0.254549246
board,-0.046435128
steal,-0.03192044
sudden,-0.295043855
awards,0.763979052
stereotypes,-0.886141579
strength,0.948209861
logic,-1.023268407
awkward,-0.471912765
leader,0.278790555
boat,-0.444355866
passed,0.097691662
desert,-0.178314355
plots,-0.230575194
bet,-0.490662622
cross,0.05260939
spectacular,0.960732592
barbara,0.672400039
failure,-0.912045508
sinatra,0.477610049
parker,0.388798081
h,0.105714739
halloween,-0.291651422
buddy,0.161636728
types,0.03481908
killers,-0.263267342
reaction,0.06963543
sheriff,-0.016125829
evening,0.18492617
delivered,0.181132207
crappy,-2.051935773
bear,-0.28366819
gonna,-0.340233028
steven,0.070767104
creates,1.167636427
technology,0.146317408
fault,-0.52433807
utter,-1.735709611
rose,0.594956225
edited,-0.565549293
discovers,0.64299416
pair,0.217688945
thomas,0.525415593
laughter,0.056798149
lucky,0.254233239
dreadful,-2.239707993
insane,-0.025466159
reviewer,-0.15386399
flashbacks,-0.122818167
families,0.736766423
majority,-0.209764298
relief,0.00978984
w,0.177112899
standing,-0.138248826
graphic,0.341470544
emotionally,0.975803393
painfully,-1.596751768
freedom,0.87132485
ran,-0.376228715
woody,0.342473126
caused,0.026096666
parody,-0.791907644
gratuitous,-1.007655116
decision,0.218965107
site,-0.309567922
entertained,0.167758333
religion,0.240697908
meeting,0.384713582
travel,0.15287776
anime,1.058030703
individual,0.71281673
protagonist,0.023879925
attitude,0.353132528
wayne,0.711655823
underrated,1.905403151
nevertheless,0.853481499
speed,-0.189754546
victor,0.68744618
foreign,0.262246558
endless,-1.000445475
seasons,1.206973925
relate,1.041217132
costs,-2.255279003
foot,-0.352416673
feet,-0.390183426
practically,-0.308079494
gordon,0.517965332
pleasant,0.757929483
daniel,0.688123939
test,0.128463138
hill,0.084094586
treatment,0.056469344
france,0.51202997
cinderella,0.745136913
vehicle,-0.396682648
twenty,-0.371713575
combination,0.676205164
marie,0.452722326
described,-0.140961776
classics,0.406281484
v,0.230417948
alex,0.476226886
hunter,0.382080278
victoria,0.645578401
native,0.115636308
gory,0.063857219
jackie,0.350443074
ancient,-0.100182957
joseph,0.800555647
irritating,-1.520515
levels,0.442759636
stopped,-0.782087878
eating,-0.545404751
l,0.234541973
overly,-0.27487251
portrays,1.127920627
tape,0.020159826
assume,-0.878294727
rules,0.411400817
commercial,-0.442327089
hearing,-0.032770621
executed,-0.116963283
product,-0.599622163
haunting,1.325596596
broadway,0.828209193
believes,0.472714797
excited,-0.628721216
asking,-0.563529982
range,0.463173678
model,-0.084516925
theaters,0.188534455
proper,-0.132595036
wide,0.381195599
portraying,0.741036629
roy,0.808267731
chosen,0.278202307
wit,0.144586532
chief,0.431818343
sell,-0.468712545
uk,0.317905882
angel,0.574285494
rescue,-0.162350447
moore,-0.09111083
extras,-0.008293462
ruined,-1.240223331
contrived,-1.275355193
generation,0.587627141
capable,-0.015455508
recall,0.080053508
embarrassing,-1.932550302
largely,0.113964651
matt,0.282888301
unrealistic,-1.186812094
marry,0.411032878
clean,0.249260045
produce,-0.527997541
round,0.202342507
depressing,-0.4194781
fill,-0.516007719
nancy,0.512144722
center,0.333733496
handsome,0.510408817
winner,0.74216507
choose,-0.055497622
anne,0.364380665
germany,0.829238204
rise,0.328975912
cares,-0.361207895
facts,-0.175868985
exploitation,-0.408499171
matters,0.040773588
suffering,0.084350335
theatrical,0.57589848
learns,0.761982384
ryan,0.365088012
priest,-0.046593946
post,-0.144138496
sequels,-0.001864098
kick,0.009690128
involves,-0.03715264
clue,-0.823224984
patrick,0.639994619
contrast,0.707284623
sympathetic,0.412219797
grow,0.458674035
